"9458971";"Margaret Dayton";"stub/Stub/Stub/-"
"33110244";"Harry D. Boivin";"B/B"
"7038957";"Bob Moretti";"Stub/Stub"
"817442";"John A. Burns";"start/start/start/start"
"12611524";"Willard S. Curtin";"stub/Stub/Stub/stub"
"11910078";"Wesley Lloyd";"stub/Stub/stub"
"36511562";"Mary Smith Gleason";"Start "
"25717619";"W. Brady Hetrick";"Stub/Stub"
"10833108";"Frank Chelf";"Stub/stub"
"11899817";"John F. Hunter";"Start/Start/start/start"
"20411848";"Robert Haskell";"Start /Start "
"8950185";"John F. Collins";"Stub/stub"
"46671127";"Doc Bryan";"Stub"
"11622020";"Mary Call Darby Collins";"Start"
"7155454";"Robert Leroy Cochran";"Start/Start"
"11904428";"E. Ross Adair";"start/start/start"
"44262156";"Oswald H. Johnson";"stub/stub"
"824180";"Joseph Rider Farrington";"start/Start/Start "
"12368777";"Nicholas L. Bissell Jr.";"Start"
"25503548";"A. J. DeMedio";"stub/stub"
"10377368";"William Louis Dickinson";"start/Start/Start"
"44146452";"Joseph E. Marine";""
"36211470";"Edward Roderick Davies";"start/start/start/start"
"46521043";"Leo Mohn";"stub/stub"
"7050328";"Doyle E. Carlton";"start/start/start/-"
"7176246";"Zachariah J. Loussac";"stub/start"
"7156634";"Samuel D. Jackson";"stub/Stub/stub"
"29825775";"Dale McCormick";""
"29097674";"Chuck Red Ash";"Stub/Stub"
"44712776";"Joe T. Cawthorn";"C"
"1074918";"Tommy Burks";"start/start"
"2806796";"A. S. J. Carnahan";"start/start/start"
"10680535";"Irwin D. Davidson";"stub/stub/Stub"
"25368678";"William E. Duffield";"stub/stub"
"7073263";"Edwin Duing Eshleman";"Stub/Stub/Stub/stub"
"8021971";"John J. McIntyre (politician)";"Start/start/ Start/start"
"43526613";"Selmer W. Gunderson";"stub/stub/stub"
"11903128";"John W. Gwynne";"start/Start/start"
"46689036";"Angelo Del Toro";""
"39368882";"Larry Manahan";"Stub/Stub"
"6919965";"Vernon Malone";"start/start"
"46671138";"John P. Bethell";"Stub"
"6590508";"Bill Barrett";"start/start/start"
"31739110";"Gus Menos";"stub/stub"
"42381384";"Charles O. Burney Jr.";""
"36432757";"John A. Lynch Sr.";"Start"
"21194711";"Janet H. Adkins";"Stub"
"36440286";"William Carey Graves";""
"7055977";"Arthur H. Greenwood";"stub/Stub/stub"
"45149176";"Lonnie O. Aulds";"C"
"6725286";"Harry E. Kinney";"Stub/Stub"
"50944815";"Barbara Ackermann";"Stub"
"4670178";"Thomas Eagleton";"C/C/C/C/C/-"
"11877658";"Carter Manasco";"start/start/Start"
"20529226";"Edward J. Hart";"start/Start/start"
"7072309";"Edward D. Crippa";"stub/stub/Stub"
"8609898";"George R. Blue";"Stub/start"
"44029842";"Louis V. Mato";"stub/stub/stub"
"23698601";"Otis Massey";"Stub/Stub"
"4651762";"William H. Murray";"Start/Start/C/start/-"
"12340441";"Lathrop Brown";"start/start/start"
"6488821";"Melvin T. Mason";"Stub/stub/Stub"
"7047597";"David Bergland";"Stub/Stub/stub/stub"
"23698902";"Robert L. Day";"Stub/Stub"
"45025755";"Marion Gressette";""
"7101394";"Louis J. Lefkowitz";"Start/start"
"7167041";"William Flynt Nichols";"start/Start/Start"
"48047369";"Charles B. Garfinkel";""
"10261640";"James Mann (South Carolina politician)";"start/Start/start"
"36446673";"Victor Cushwa";"Stub"
"7785634";"Isidore Dollinger";"stub/stub/stub"
"39798130";"Ray W. Hays";"Stub/stub"
"3338701";"Samuel Byck";"C/C/C/-"
"6412480";"Frank M. Coffin";"Start /start /start/start"
"52393788";"Wilbur Dyer";""
"2380528";"Derwin Brown";"Stub/Stub/Stub"
"7165053";"Walter Folger Brown";"Stub/Stub"
"25716556";"Patricia Crawford";"Stub/Stub"
"7054464";"Francis E. Kelly";"Stub/Stub"
"43224383";"Marius Dueholm";"stub/stub"
"2645607";"Michael Myers (politician)";"Start/start/start/start"
"41420019";"Alfred R. Ludvigsen";"stub/stub/stub"
"12058877";"Jim Corbett (politician)";"Stub/Stub"
"21716673";"Keith Leftwich";"Start/start"
"7051562";"Edmund F. Cooke";"start/start/Start"
"11910154";"Harry E. Narey";"start/start/start"
"6918047";"Oliver Max Gardner";"Start/Start/Start/-"
"46636394";"Audrey Hochberg";""
"12365711";"Mitchell Jenkins";"start/Start/start"
"10552025";"William H. Briare";"Stub/stub"
"39264289";"Edgar C. Erickson";"C/C/C"
"11681836";"A. C. Clemons";"Start/Start"
"7080662";"Frank Murphy";"start/B/B/B/B/b/-"
"6373221";"John Kimbrough";"Start/Start/Start"
"41820185";"Frederic H. Bontecou";"stub "
"25717630";"Wendell Good";"Stub/Stub"
"20474393";"Kelly Bryant";"Start "
"12351089";"Matthew J. Merritt";"stub/stub/stub"
"52424458";"Barney Jackson";""
"11903899";"Laurence F. Arnold";"stub/Stub/stub"
"25577641";"Boyce Holleman";"stub/stub "
"2541608";"Coya Knutson";" Start/Start/start/-"
"12317187";"John B. Bennett";"Start/start/start/start"
"25716612";"Reid Bennett";"Stub/Stub"
"25715975";"Frank Marmion";"Stub/stub"
"10712364";"Marian W. Clarke";"start/Stub/stub"
"13841118";"Earl Cooley (politician)";"Stub/Stub"
"27176095";"Frank W. King";"Stub/Stub"
"6909969";"Lawrence H. Fountain";"start/Start/start"
"1809283";"Clare Boothe Luce";"B/B/B/B/B/B/B/B/B/-/-/-/-"
"7077090";"John W. Heselton";"stub/Stub/Stub"
"46522738";"Alfred H. Corbett";"B/B"
"33782406";"Joseph F. Andrea";"stub/stub/stub"
"11904502";"Forest Harness";"start/Start/start"
"20374464";"Vincent J. Dellay";"start/start/start"
"51794073";"Julien Gunn";"stub/stub/stub/stub"
"10756912";"William Moore McCulloch";"start/start/Start/-"
"13798869";"Elmer Holt";"Stub/Stub/Stub"
"43230617";"Stanley J. Bauer";""
"51098312";"John A. K. Donovan";"start"
"23697829";"Kevin B. Harrington";"Stub/Stub/Stub"
"34776783";"Lyall T. Beggs";"stub/stub"
"7101360";"Louis Fisher";"Stub /Stub "
"4627694";"Herbert G. Lewin";"Stub"
"39706223";"Alex L. Nicol";"stub/stub/stub"
"44806839";"Lycurgus Conner";"stub/stub/stub"
"20813934";"Walter Meheula Heen";"Stub /Stub /stub /Stub "
"7022975";"Kit Clardy";"start/start/start"
"23684106";"Cliffard D. Carlson";"stub/Stub/stub"
"12273659";"William G. Hardwick";"Stub/Stub"
"53748788";"Thomas P. McHenry";"start /start /start "
"12960078";"Raymond T. Miller";"Stub/stub"
"7042225";"Frank M. Clark";"Start/start/Start/Start"
"49767129";"Cecil Brown (Hawaii politician)";"GA/GA "
"11947910";"Charles Harrison Brown";"start/start/start/start"
"6671174";"Stephen McNichols";"Start/Start"
"35586255";"Tony Garofano";"stub/Stub"
"6381069";"Nicholas Katzenbach";"C/C/C/C/C"
"7055339";"Fred H. Brown";"start/start/start/start"
"52620608";"E. B. Erwin";"stub"
"12257976";"Willa L. Fulmer";"stub/stub/stub"
"12630759";"Zora Folley";"Start/Start/Start/-"
"9255549";"John G. Alexander";"stub/Stub/Stub"
"7057176";"Ben Hill Griffin Jr.";"-/-/-/-"
"41225698";"Arthur J. Balzer";"Stub/start"
"23695822";"Horace Hall Edwards";"Stub/Stub"
"10946081";"Emily Taft Douglas";"Start/Start/start/Start/Start/start/Start"
"6484380";"Catherine Small Long";"Start/Start/Start/start"
"6430401";"Herman Badillo";"B/B/B/-"
"27252849";"William H. McDonald";"Stub/Stub"
"6370692";"Henry Cisneros";"B/B/b/-/-"
"6676547";"Herbert H. Bateman";"Start/-/start"
"37083311";"James Allen Graham";"Stub/stub"
